link,1.0000000000000000
physical,0.9607843137254902
problem,0.7450980392156863
survivable,0.6274509803921569
vt,0.6078431372549019
virtual,0.5882352941176471
mapping,0.5686274509803921
mutation,0.5490196078431373
shortest,0.5294117647058824
ﬁtness,0.5098039215686274
topology,0.4901960784313725
number,0.4901960784313725
diﬀerent,0.4705882352941176
path,0.4313725490196079
lightpaths,0.4117647058823529
hop,0.4117647058823529
cost,0.4117647058823529
network,0.4117647058823529
design,0.3921568627450980
evaluation,0.3921568627450980
count,0.3921568627450980
ea,0.3725490196078431
paths,0.3725490196078431
links,0.3529411764705883
networks,0.3529411764705883
ﬁrst,0.3529411764705883
wdm,0.3333333333333333
optical,0.3333333333333333
table,0.3137254901960784
lightpath,0.2745098039215687
algorithm,0.2745098039215687
solution,0.2745098039215687
failure,0.2549019607843137
gene,0.2549019607843137
correlation,0.2549019607843137
wavelength,0.2352941176470588
nodes,0.2156862745098039
evolutionary,0.2156862745098039
capacity,0.2156862745098039
ﬁnd,0.2156862745098039
set,0.2156862745098039
methods,0.1960784313725490
constraint,0.1764705882352941
total,0.1764705882352941
search,0.1764705882352941
penalty,0.1764705882352941
operators,0.1764705882352941
result,0.1764705882352941
study,0.1764705882352941
topologies,0.1764705882352941
