traffic,1.0000000000000000
link,0.7777777777777778
problem,0.7500000000000000
solution,0.7500000000000000
vt,0.6944444444444444
flow,0.6666666666666666
design,0.6111111111111112
lightpaths,0.5833333333333334
survivable,0.5555555555555556
approach,0.5277777777777778
failure,0.5277777777777778
number,0.5000000000000000
time,0.5000000000000000
ant,0.4444444444444444
deviation,0.4444444444444444
aco,0.3888888888888889
search,0.3888888888888889
paths,0.3888888888888889
hh,0.3611111111111111
heuristics,0.3611111111111111
maximum,0.3611111111111111
node,0.3611111111111111
nodes,0.3333333333333333
topology,0.3333333333333333
shortest,0.3333333333333333
study,0.3333333333333333
rate,0.3055555555555556
physical,0.3055555555555556
success,0.3055555555555556
double,0.3055555555555556
lightpath,0.3055555555555556
method,0.2777777777777778
single,0.2777777777777778
algorithm,0.2777777777777778
based,0.2500000000000000
networks,0.2500000000000000
heuristic,0.2500000000000000
table,0.2222222222222222
array,0.2222222222222222
hyper,0.2222222222222222
increase,0.2222222222222222
resource,0.2222222222222222
routed,0.1944444444444444
total,0.1944444444444444
demand,0.1944444444444444
optimization,0.1944444444444444
wavelength,0.1944444444444444
network,0.1944444444444444
optical,0.1944444444444444
virtual,0.1944444444444444
